,0
9637,3_00773_01
9638,1_00103_04
9639,1_01460_03
9640,3_01627_03
9641,3_01580_01
9642,3_00097_03
9643,0_02978_01
9644,2_01009_01
9645,2_00179_04
9646,2_02712_01
9647,1_00067_02
9648,3_02709_02
9649,2_02682_01
9650,3_00880_02
9651,1_00723_04
9652,3_02080_02
9653,2_02101_02
9654,0_02238_04
9655,2_00834_01
9656,1_00905_01
9657,3_02154_03
9658,3_01260_02
9659,1_00166_03
9660,0_00609_02
9661,3_02976_05
9662,1_02132_04
9663,0_01266_04
9664,3_00883_01
9665,0_01398_05
9666,0_01342_01
9667,3_00470_03
9668,2_02536_03
9669,2_02578_04
9670,3_02404_01
9671,1_00831_02
9672,2_02559_01
9673,1_01277_02
9674,2_02759_02
9675,2_01033_04
9676,1_01735_01
9677,0_01480_03
9678,3_00689_02
9679,0_01164_02
9680,1_02423_04
9681,3_00096_01
9682,0_00889_02
9683,1_00245_03
9684,2_00072_02
9685,0_01010_01
9686,2_02033_02
9687,3_01934_04
9688,2_01467_01
9689,3_01408_03
9690,3_01052_04
9691,1_00841_04
9692,2_01899_02
9693,2_01197_01
9694,2_00747_02
9695,0_02319_03
9696,3_01003_01
9697,0_02833_03
9698,1_00708_01
9699,3_01498_01
9700,3_02499_03
9701,0_00728_05
9702,1_00793_04
9703,0_02780_01
9704,3_00488_01
9705,1_02392_02
9706,0_00479_04
9707,2_00639_02
9708,0_02378_04
9709,1_00265_01
9710,0_00786_03
9711,0_02782_02
9712,3_02280_04
9713,1_01871_06
9714,0_02304_01
9715,1_02202_03
9716,1_00942_04
9717,0_01683_03
9718,0_00110_01
9719,2_00879_03
9720,1_01411_01
9721,1_01385_01
9722,2_01322_03
9723,0_01619_02
9724,0_01941_01
9725,2_01730_03
9726,1_00957_04
9727,2_01801_04
9728,3_01755_02
9729,2_00861_02
9730,2_01388_03
9731,2_02074_04
9732,2_02388_02
9733,3_02230_05
9734,3_00292_02
9735,1_01947_05
9736,0_00226_02
9737,3_01730_04
9738,0_00320_01
9739,1_00222_02
9740,1_02245_05
9741,3_02774_02
9742,0_00915_02
9743,1_00220_01
9744,0_01285_04
9745,1_01088_02
9746,1_01817_04
9747,0_00510_03
9748,3_00511_04
9749,2_02026_01
9750,0_02179_05
9751,2_01279_01
9752,3_00577_04
9753,3_00276_01
9754,3_02388_04
9755,3_00143_01
9756,0_02781_03
9757,0_01186_01
9758,3_01846_04
9759,1_01587_02
9760,3_00990_04
9761,1_02177_04
9762,3_01328_01
9763,0_02797_03
9764,2_00611_03
9765,3_00055_04
9766,2_02934_02
9767,2_01369_02
9768,2_01770_02
9769,2_01153_02
9770,0_02676_03
9771,1_02290_01
9772,1_02033_02
9773,3_00721_03
9774,2_01237_01
9775,0_01399_05
9776,1_01768_04
9777,2_02516_01
9778,1_00852_04
9779,0_00422_02
9780,2_01699_01
9781,2_00816_01
9782,0_01528_04
9783,3_00310_02
9784,0_00140_02
9785,0_02651_03
9786,0_00269_01
9787,0_00744_01
9788,1_00926_03
9789,1_00082_02
9790,1_01896_02
9791,3_00237_01
9792,3_02487_02
9793,2_00081_02
9794,2_01079_02
9795,0_02529_02
9796,3_01340_01
9797,0_00268_02
9798,2_01189_02
9799,2_02301_04
9800,2_00849_01
9801,1_02186_02
9802,0_00619_01
9803,1_00794_04
9804,1_01782_03
9805,3_01964_01
9806,1_00762_01
9807,2_01466_04
9808,3_00348_02
9809,1_01701_01
9810,2_02590_01
9811,2_02358_02
9812,2_00219_03
9813,3_02278_01
9814,3_00620_03
9815,0_00521_01
9816,0_02637_01
9817,3_00500_04
9818,1_01360_01
9819,3_02473_01
9820,3_00898_03
9821,0_01156_01
9822,0_00206_03
9823,2_00691_01
9824,1_01627_03
9825,2_02200_05
9826,0_02153_01
9827,1_01673_04
9828,0_00831_03
9829,2_01163_03
9830,1_00742_02
9831,3_02876_01
9832,2_02684_01
9833,1_01795_01
9834,1_00587_03
9835,2_00651_03
9836,2_01316_02
9837,0_01307_01
9838,3_02228_02
9839,1_00942_02
9840,2_02049_04
9841,2_01517_03
9842,2_01708_04
9843,3_01788_01
9844,0_00500_03
9845,2_00467_03
9846,2_01566_03
9847,1_01370_05
9848,0_01556_02
9849,3_01724_02
9850,1_02296_04
9851,0_01842_03
9852,1_00042_03
9853,3_02206_02
9854,1_00680_04
9855,3_01915_02
9856,0_02159_01
9857,0_00780_01
9858,2_01014_02
9859,1_01530_01
9860,1_01647_06
9861,1_02253_04
9862,1_00897_07
9863,3_02039_03
9864,1_02398_01
9865,2_02344_03
9866,3_01996_01
9867,0_02289_01
9868,2_01753_01
9869,0_00670_03
9870,2_00145_03
9871,3_00614_01
9872,1_01163_01
9873,2_00570_04
9874,1_01764_02
9875,2_02883_01
9876,3_01893_02
9877,1_01255_05
9878,0_00809_03
9879,1_01734_02
9880,2_02926_01
9881,1_01269_01
9882,2_00392_01
9883,3_00107_01
9884,1_01484_02
9885,3_01443_01
9886,3_02573_03
9887,1_02446_02
9888,0_02741_01
9889,3_01822_04
9890,0_00489_01
9891,0_00613_03
9892,2_01424_03
9893,2_00310_02
9894,3_00279_01
9895,3_01177_01
9896,1_00495_03
9897,0_00737_02
9898,0_02696_02
9899,0_01734_02
9900,0_01546_02
9901,0_01152_01
9902,3_01696_05
9903,0_02914_03
9904,3_01440_02
9905,3_01560_03
9906,0_02039_02
9907,3_02618_04
9908,1_01295_04
9909,1_00818_04
9910,3_01951_04
9911,1_00335_01
9912,2_00448_01
9913,1_01315_02
9914,0_01955_03
9915,3_00564_01
9916,1_02090_02
9917,3_02854_01
9918,2_01315_01
9919,0_02602_04
9920,1_02109_01
9921,1_01619_03
9922,0_00785_04
9923,2_00874_04
9924,1_01392_02
9925,1_00679_02
9926,0_02582_01
9927,2_01131_01
9928,0_01231_02
9929,2_01931_01
9930,0_00095_03
9931,1_01743_06
9932,1_01459_05
9933,1_01756_03
9934,1_01893_01
9935,1_00815_03
9936,2_00052_02
9937,2_00105_03
9938,3_00534_03
9939,3_01040_01
9940,3_02932_02
9941,2_02606_02
9942,3_02875_02
9943,1_00858_01
9944,2_02932_03
9945,2_00698_03
9946,2_02471_04
9947,0_02893_01
9948,3_01298_03
9949,2_01399_02
9950,2_00765_02
9951,0_01653_03
9952,3_02817_04
9953,3_00720_02
9954,3_00031_03
9955,3_00342_01
9956,0_00494_01
9957,2_00388_02
9958,3_02942_03
9959,2_00978_03
9960,3_00082_01
9961,2_02951_01
9962,3_02441_04
9963,3_01303_02
9964,1_01253_05
9965,1_00997_01
9966,0_02398_03
9967,3_02178_03
9968,3_02255_02
9969,0_02730_01
9970,3_00796_04
9971,1_01952_03
9972,0_01740_02
9973,1_01394_04
9974,1_00075_02
9975,1_02136_01
9976,2_00875_02
9977,0_02535_03
9978,0_00956_01
9979,1_01444_03
9980,0_00485_02
9981,3_00303_03
9982,3_00950_01
9983,1_01439_01
9984,2_02851_01
9985,0_01656_03
9986,1_01057_06
9987,1_01801_02
9988,1_01063_03
9989,2_01781_03
9990,3_02869_05
9991,1_00136_02
9992,3_02323_05
9993,1_00229_02
9994,2_02140_01
9995,1_00295_02
9996,2_01884_02
9997,2_01319_02
9998,3_00341_01
9999,3_01481_03
10000,1_00524_03
10001,2_02676_01
10002,3_02153_04
10003,3_00284_01
10004,3_02262_05
10005,1_01261_02
10006,1_00705_01
10007,3_01549_03
10008,3_00527_01
10009,2_01657_04
10010,0_01477_04
10011,3_01768_02
10012,1_00136_03
10013,1_01757_03
10014,0_00295_01
10015,2_02735_01
10016,0_01220_01
10017,2_00696_04
10018,2_00520_01
10019,0_02388_03
10020,0_00981_03
10021,0_02451_03
10022,1_00771_04
10023,1_02366_04
10024,3_02160_01
10025,2_02036_03
10026,1_00873_03
10027,2_01127_01
10028,2_01065_01
10029,2_02897_02
10030,2_00248_01
10031,1_00319_07
10032,3_01295_01
10033,0_02984_02
10034,2_01021_01
10035,1_01296_03
10036,2_01963_03
10037,2_01501_03
10038,0_02894_04
10039,1_00181_02
10040,0_02453_02
10041,0_02669_01
10042,0_00464_04
10043,1_00236_02
10044,0_02083_04
10045,1_00837_03
10046,0_00963_03
10047,3_00500_06
10048,1_01003_03
10049,0_00562_03
10050,0_02875_02
10051,3_00148_03
10052,2_00117_04
10053,0_01077_03
10054,3_02510_02
10055,3_00446_01
10056,3_01246_02
10057,3_01237_03
10058,0_01461_01
10059,3_01335_02
10060,0_01733_03
10061,2_00923_01
10062,3_02148_01
10063,0_02560_01
10064,3_01374_02
10065,1_01555_04
10066,2_01161_04
10067,2_01341_02
10068,1_01328_02
10069,1_00693_02
10070,1_02455_01
10071,2_00913_03
10072,0_00429_02
10073,3_02231_02
10074,3_02807_01
10075,2_02047_03
10076,2_02059_03
10077,2_02106_02
10078,2_02630_02
10079,1_01237_04
10080,1_01298_04
10081,1_02113_03
10082,1_01766_02
10083,3_00932_03
10084,0_01445_02
10085,1_00571_06
10086,3_00709_03
10087,0_02299_01
10088,1_00176_01
10089,1_00964_04
10090,1_01802_03
10091,2_00867_02
10092,1_01469_01
10093,2_02647_03
10094,0_02065_01
10095,1_00863_03
10096,1_01151_02
10097,2_01690_02
10098,3_01594_02
10099,3_01792_03
10100,1_01585_01
10101,2_00491_03
10102,1_01655_02
10103,0_00318_03
10104,3_00605_02
10105,0_02152_02
10106,2_01088_04
10107,0_02290_04
10108,1_02426_03
10109,2_00729_02
10110,0_02085_01
10111,3_02300_02
10112,2_01774_05
10113,0_01157_03
10114,0_00219_03
10115,3_00881_03
10116,3_00203_03
10117,2_01669_01
10118,1_02338_03
10119,0_00257_02
10120,3_02459_03
10121,2_01196_04
10122,0_02511_02
10123,3_01235_03
10124,1_00531_01
10125,3_01195_01
10126,1_00098_04
10127,1_01842_01
10128,0_01007_03
10129,1_01862_03
10130,1_01646_03
10131,0_01221_01
10132,0_02445_03
10133,0_02635_02
10134,2_02848_04
10135,3_02976_02
10136,1_02276_03
10137,2_02567_03
10138,0_00939_02
10139,1_00793_03
10140,3_00528_02
10141,0_02499_01
10142,1_01011_05
10143,1_00551_02
10144,2_00289_03
10145,1_00143_03
10146,0_02912_05
10147,2_00267_02
10148,3_00501_01
10149,3_02440_02
10150,1_02140_03
10151,1_01881_03
10152,1_01342_04
10153,0_02051_03
10154,3_00967_02
10155,0_00761_04
10156,3_02370_03
10157,1_00093_04
10158,2_00390_03
10159,1_01120_02
10160,1_01195_03
10161,0_02543_01
10162,2_02395_03
10163,0_02516_03
10164,3_00683_02
10165,2_00784_04
10166,3_02745_02
10167,3_02203_02
10168,3_01533_03
10169,2_00126_01
10170,3_01037_01
10171,3_00939_03
10172,3_00394_02
10173,1_00081_01
10174,1_00489_01
10175,2_01581_01
10176,0_01263_04
10177,0_00316_02
10178,3_00454_03
10179,3_00787_03
10180,3_02291_03
10181,2_02583_03
10182,3_00724_03
10183,3_01070_04
10184,0_02414_01
10185,2_00583_04
10186,0_00463_03
10187,3_02304_02
10188,0_01993_03
10189,1_01038_01
10190,2_01104_03
10191,0_01233_03
10192,3_01901_01
10193,1_00951_01
10194,0_02689_02
10195,0_01138_03
10196,0_00740_02
10197,3_00894_01
10198,2_00629_03
10199,2_00595_02
10200,2_01081_01
10201,1_00265_03
10202,0_02430_01
10203,3_01089_01
10204,3_01701_05
10205,0_02434_02
10206,2_02006_01
10207,2_00791_03
10208,2_02814_01
10209,0_01847_03
10210,2_00699_02
10211,3_02948_04
10212,3_01543_03
10213,2_01799_01
10214,0_02406_02
10215,1_02387_03
10216,0_00983_01
10217,0_01720_01
10218,2_00675_04
10219,2_01822_01
10220,3_00502_02
10221,2_01956_01
10222,0_00847_03
10223,3_00115_03
10224,2_01303_03
10225,3_02810_02
10226,0_01939_01
10227,1_01749_04
10228,1_00288_02
10229,2_01815_02
10230,2_02671_01
10231,2_01300_02
10232,0_00314_02
10233,1_01196_02
10234,2_01415_01
10235,3_02574_02
10236,0_02495_03
10237,0_02731_01
10238,1_00329_03
10239,0_00296_02
10240,3_02833_02
10241,3_01515_03
10242,3_01576_02
10243,2_01356_02
10244,3_00307_03
10245,3_00147_02
10246,1_02035_01
10247,3_00297_04
10248,0_01833_01
10249,2_02404_02
10250,0_02674_02
10251,2_02771_04
10252,2_02009_02
10253,0_02531_02
10254,1_02188_02
10255,3_01292_04
10256,2_02279_02
10257,1_00079_02
10258,2_00113_01
10259,2_00075_03
10260,1_00093_02
10261,1_00122_05
10262,2_01795_05
10263,0_01414_03
10264,1_02070_02
10265,0_01296_02
10266,0_01395_04
10267,2_00344_01
10268,2_01844_02
10269,3_02100_04
10270,1_00070_05
10271,3_02631_05
10272,3_00263_02
10273,3_00859_03
10274,3_02027_01
10275,1_01815_01
10276,1_00757_01
10277,1_00885_03
10278,1_01911_01
10279,1_00255_01
10280,3_02543_02
10281,3_00614_04
10282,1_00111_02
10283,0_02838_04
10284,1_01551_02
10285,1_01449_01
10286,1_00398_04
10287,3_01700_03
10288,1_01837_02
10289,3_02220_01
10290,3_02712_01
10291,1_00050_03
10292,2_02838_01
10293,1_00148_02
10294,3_02394_02
10295,2_02701_02
10296,0_00495_03
10297,1_01493_06
10298,0_02050_02
10299,2_01604_04
10300,1_00367_02
10301,0_02281_04
10302,0_01383_01
10303,1_02020_04
10304,1_01628_03
10305,2_02487_01
10306,1_00778_01
10307,2_01462_02
10308,2_01289_02
10309,2_01642_02
10310,2_02286_03
10311,3_02065_03
10312,2_01516_02
10313,1_01187_03
10314,0_00155_03
10315,2_00857_01
10316,1_00081_04
10317,1_01836_03
10318,3_02817_03
10319,0_02927_03
10320,3_00120_04
10321,1_01044_04
10322,1_00973_01
10323,3_00001_01
10324,1_00926_02
10325,1_00787_03
10326,3_01541_01
10327,3_00112_02
10328,2_01639_04
10329,1_00013_02
10330,1_00804_04
10331,0_00637_04
10332,1_00066_01
10333,0_02863_01
10334,2_02731_01
10335,3_00772_02
10336,0_02796_01
10337,2_01878_03
10338,3_01516_01
10339,1_00466_02
10340,2_01860_01
10341,2_02076_02
10342,1_00143_01
10343,2_00043_01
10344,1_02369_02
10345,2_00565_01
10346,1_00136_04
10347,3_00644_03
10348,3_00620_02
10349,3_01410_01
10350,0_01075_03
10351,2_02665_02
10352,3_01461_01
10353,1_01030_05
10354,1_00857_05
10355,1_01100_02
10356,3_00696_03
10357,2_02667_03
10358,0_01418_03
10359,3_01016_01
10360,0_02931_02
10361,3_02759_01
10362,2_00517_03
10363,3_01207_01
10364,2_01027_03
10365,3_00607_05
10366,0_02537_01
10367,2_01174_02
10368,0_01383_03
10369,0_02211_05
10370,1_00828_02
10371,0_02885_01
10372,2_00548_01
10373,3_01977_02
10374,1_00220_05
10375,2_00615_04
10376,3_01735_01
10377,3_00743_03
10378,3_01392_03
10379,3_00277_01
10380,2_00999_02
10381,3_00183_03
10382,2_01858_03
10383,1_01210_01
10384,2_00538_03
10385,3_00610_02
10386,3_00465_03
10387,1_02487_06
10388,1_01293_02
10389,2_00902_05
10390,1_02306_04
10391,2_01872_01
10392,3_01796_04
10393,1_01225_05
10394,2_02922_01
10395,1_00655_01
10396,3_00937_01
10397,1_01926_03
10398,2_00593_01
10399,2_02113_02
10400,1_02246_02
10401,2_00168_04
10402,0_00802_02
10403,3_02346_03
10404,3_01124_02
10405,0_01911_01
10406,2_01180_04
10407,2_02582_02
10408,1_01831_02
10409,2_01573_04
10410,2_01749_03
10411,2_01662_02
10412,2_00333_02
10413,0_01201_03
10414,3_02929_03
10415,1_00153_03
10416,2_01392_01
10417,3_00594_02
10418,1_00634_05
10419,0_00774_02
10420,3_01085_03
10421,0_02661_01
10422,1_01117_05
10423,1_01410_04
10424,1_00603_05
10425,0_00390_02
10426,1_01947_04
10427,2_02681_01
10428,1_00404_01
10429,0_01348_04
10430,2_00979_04
10431,1_00394_01
10432,1_01140_05
10433,2_01655_01
10434,3_02059_04
10435,3_00325_03
10436,0_00795_05
10437,3_01026_02
10438,1_01157_04
10439,0_02969_01
10440,2_01487_03
10441,2_02399_01
10442,2_02800_02
10443,2_02182_01
10444,3_00662_02
10445,2_01696_03
10446,0_02856_03
10447,1_02414_01
10448,3_01799_04
10449,0_01576_03
10450,1_00312_04
10451,1_00682_04
10452,1_00857_06
10453,0_02696_03
10454,2_01999_03
10455,1_00177_05
10456,0_01184_02
10457,2_00526_01
10458,2_01328_02
10459,0_01806_02
10460,1_00600_01
10461,0_02669_03
10462,2_02553_02
10463,1_00297_04
10464,3_01378_03
10465,1_00395_01
10466,3_00288_02
10467,0_00759_02
10468,2_01837_04
10469,1_00962_01
10470,0_01862_01
10471,0_01164_03
10472,0_02050_03
10473,3_02527_02
10474,1_00957_05
10475,1_01338_03
10476,0_00744_03
10477,3_00808_04
10478,1_01458_01
10479,0_02839_02
10480,1_01331_04
10481,0_01064_03
10482,0_00731_03
10483,0_01758_03
10484,3_02847_02
10485,0_02501_01
10486,2_00823_01
10487,2_02584_04
10488,3_01055_01
10489,2_01296_03
10490,3_02014_04
10491,2_00026_02
10492,3_01428_01
10493,1_01527_03
10494,0_02923_04
10495,3_01310_01
10496,2_02028_03
10497,0_01963_02
10498,2_02141_03
10499,3_00545_01
10500,3_02690_01
10501,1_01407_03
10502,2_02850_02
10503,2_02293_01
10504,0_02809_01
10505,1_02367_01
10506,0_00734_04
10507,3_00516_04
10508,0_01560_01
10509,1_01765_02
10510,2_02077_01
10511,0_01992_04
10512,0_00415_03
10513,1_00160_01
10514,3_00473_03
10515,1_01053_01
10516,2_02890_01
10517,0_02049_02
10518,1_01207_02
10519,2_01337_03
10520,1_02132_03
10521,0_01057_03
10522,3_00768_04
10523,1_00105_01
10524,3_01546_02
10525,0_00968_05
10526,3_00840_01
10527,1_01135_02
10528,1_02368_04
10529,3_01648_01
10530,0_01894_04
10531,1_01719_03
10532,0_02133_01
10533,3_02018_04
10534,1_01803_02
10535,3_00101_01
10536,3_02556_02
10537,3_02564_01
10538,2_00154_02
10539,1_02074_01
10540,2_02929_01
10541,1_01396_01
10542,2_02801_03
10543,3_02204_04
10544,3_00178_02
10545,0_02022_04
10546,1_01675_02
10547,2_00686_03
10548,2_00605_03
10549,3_02645_02
10550,2_00394_04
10551,3_01696_06
10552,3_01350_02
10553,3_00897_02
10554,3_00609_02
10555,2_02371_02
10556,3_02629_02
10557,2_01011_01
10558,0_02370_01
10559,1_00209_02
10560,3_02681_04
10561,3_01390_04
10562,0_00496_03
10563,0_02818_01
10564,1_00803_05
10565,0_01083_03
10566,3_00760_01
10567,3_01902_02
10568,3_01358_01
10569,2_01150_01
10570,3_00651_01
10571,1_00653_04
10572,2_02587_01
10573,2_01499_01
10574,1_01304_01
10575,1_01636_06
10576,1_00919_02
10577,2_01321_02
10578,2_02050_02
10579,1_01979_03
10580,1_00153_02
10581,3_02427_02
10582,2_02954_02
10583,3_01997_01
10584,0_01871_01
10585,1_01128_01
10586,1_01353_01
10587,0_00831_02
10588,1_01197_03
10589,1_01865_05
10590,3_01706_01
10591,1_00932_01
10592,3_02879_03
10593,3_00256_01
10594,1_01424_03
10595,2_01041_01
10596,2_02656_02
10597,1_00945_04
10598,3_00403_03
10599,0_02057_05
10600,2_01682_01
10601,1_01572_01
10602,1_01361_01
10603,3_00780_02
10604,0_00839_02
10605,0_02881_03
10606,0_01092_01
10607,0_00547_02
10608,0_00546_03
10609,0_01915_03
10610,2_01891_02
10611,0_02294_01
10612,1_00196_01
10613,2_01707_01
10614,1_01284_01
10615,3_01614_03
10616,3_01355_04
10617,3_00586_06
10618,0_02124_01
10619,1_02438_03
10620,0_01011_04
10621,2_00685_01
10622,1_01486_05
10623,3_01480_01
10624,0_02295_01
10625,1_00562_02
10626,3_01391_02
10627,2_01431_02
10628,1_01279_01
10629,0_02296_01
10630,1_00187_01
10631,2_01017_03
10632,2_00124_01
10633,1_01886_03
10634,2_02049_03
10635,0_00415_02
10636,1_01758_04
10637,2_00967_01
10638,3_02525_05
10639,0_01685_03
10640,2_02867_02
10641,1_01055_03
10642,0_01798_02
10643,2_00592_02
10644,0_01310_01
10645,1_01317_06
10646,0_01992_01
10647,1_00263_01
10648,1_01829_04
10649,3_01747_02
10650,1_00586_03
10651,2_01798_03
10652,3_02136_01
10653,2_01601_03
10654,1_01146_01
10655,0_01514_03
10656,0_00416_03
10657,1_02336_04
10658,3_02348_02
10659,2_01588_03
10660,1_00391_04
10661,1_00721_03
10662,1_00175_01
10663,1_00432_02
10664,0_02255_01
10665,3_00773_06
10666,2_00835_04
10667,0_02323_03
10668,3_00036_04
10669,0_01373_01
10670,1_01653_02
10671,1_00800_06
10672,2_00072_01
10673,2_00582_01
10674,1_01834_01
10675,1_02429_03
10676,1_00583_01
10677,1_02214_03
10678,0_01524_02
10679,2_00564_02
10680,2_00749_02
10681,2_01032_01
10682,0_00073_02
10683,0_01040_02
10684,0_01814_01
10685,0_01544_03
10686,3_01831_02
10687,0_00519_03
10688,2_02486_04
10689,3_02517_01
10690,2_02334_04
10691,2_00441_03
10692,0_00238_03
10693,0_00225_01
10694,1_01867_02
10695,3_02464_05
10696,3_00593_02
10697,2_02650_03
10698,1_01898_03
10699,3_00771_02
10700,0_01345_01
10701,0_01247_02
10702,0_01555_01
10703,3_02239_01
10704,0_00077_04
10705,2_01083_04
10706,1_00855_01
10707,0_00762_03
10708,2_01639_02
10709,1_02482_02
10710,0_02377_03
10711,0_00306_03
10712,2_02265_02
10713,2_01920_05
10714,0_00472_01
10715,2_01935_02
10716,0_01838_04
10717,2_00368_02
10718,0_02452_01
10719,0_01337_05
10720,2_01740_01
10721,3_00679_03
10722,2_01977_01
10723,1_01681_01
10724,2_00807_02
10725,3_00070_01
10726,1_01509_04
10727,0_01018_05
10728,2_02665_01
10729,2_02758_03
10730,0_02823_01
10731,0_00067_04
10732,1_02091_02
10733,1_00045_02
10734,1_00486_03
10735,0_00137_01
10736,0_01869_02
10737,3_01989_01
10738,1_02053_04
10739,3_00906_02
10740,3_02874_05
10741,2_01558_02
10742,3_02046_01
10743,0_00877_01
10744,1_00309_03
10745,2_00997_01
10746,2_02080_04
10747,3_01231_01
10748,0_00519_01
10749,0_01518_03
10750,2_02606_03
10751,0_00819_02
10752,2_00738_01
10753,2_02075_03
10754,0_02814_03
10755,0_01936_01
10756,2_01295_03
10757,0_01961_02
10758,0_02197_01
10759,2_02090_01
10760,2_02126_03
10761,2_00685_02
10762,2_02277_02
10763,3_00186_02
10764,3_02862_01
10765,1_02428_02
10766,3_00332_03
10767,3_02694_03
10768,0_01775_02
10769,1_02146_03
10770,0_00305_01
10771,3_01559_01
10772,3_02843_02
10773,2_02753_03
10774,2_02713_02
10775,1_00805_01
10776,2_01482_03
10777,3_00520_04
10778,0_02713_01
10779,2_02754_01
10780,3_01867_04
10781,3_00179_01
10782,0_00915_03
10783,0_02908_05
10784,1_00351_02
10785,3_00692_03
10786,0_01368_02
10787,2_02349_03
10788,2_01537_01
10789,2_02702_01
10790,3_02076_02
10791,2_02233_01
10792,1_01277_01
10793,0_01447_04
10794,3_00305_02
10795,1_02201_05
10796,3_00360_02
10797,2_02723_01
10798,1_00551_01
10799,2_02820_02
10800,2_02581_02
10801,1_01150_04
10802,0_01613_03
10803,1_01227_01
10804,2_01989_02
10805,0_00801_03
10806,2_01178_02
10807,0_01240_03
10808,3_00056_03
10809,3_01371_01
10810,2_02190_01
10811,1_01570_01
10812,1_01593_04
10813,0_01638_02
10814,3_00099_03
10815,3_00458_03
10816,0_00426_04
10817,0_00242_02
10818,0_01067_01
10819,1_00126_03
10820,0_01934_03
10821,2_01457_02
10822,3_01420_03
10823,0_02810_01
10824,2_00192_05
10825,0_02151_02
10826,2_00770_01
10827,0_00527_04
10828,2_00495_03
10829,1_02428_05
10830,3_02446_02
10831,0_01948_02
10832,0_00859_03
10833,1_02167_02
10834,1_02144_02
10835,2_00527_03
10836,2_01121_02
10837,3_02764_02
10838,3_02450_02
10839,3_01296_01
10840,0_02836_01
10841,3_01282_03
10842,0_00565_03
10843,2_02821_04
10844,3_02510_03
10845,3_00942_02
10846,2_02180_03
10847,0_00497_01
10848,3_00347_03
10849,2_02372_01
10850,3_01049_04
10851,0_01922_02
10852,2_00794_06
10853,3_01429_03
10854,2_00667_03
10855,3_02439_01
10856,2_00530_02
10857,1_01215_03
10858,2_01277_04
10859,3_02960_01
10860,3_02016_02
10861,0_02947_02
10862,3_00603_02
10863,2_00804_02
10864,0_00451_03
10865,3_00950_02
10866,3_02660_03
10867,0_01156_02
10868,3_01162_01
10869,0_01232_03
10870,3_02038_01
10871,1_00131_01
10872,3_02447_03
10873,2_01105_01
10874,2_00794_02
10875,2_01391_02
10876,3_00636_01
10877,2_00989_04
10878,3_02074_02
10879,0_01120_05
10880,2_01804_01
10881,1_02164_02
10882,3_02046_03
10883,3_00083_05
10884,0_01047_02
10885,3_00245_02
10886,3_00660_04
10887,2_00865_01
10888,3_01699_01
10889,2_00755_01
10890,1_00068_03
10891,2_02756_02
10892,3_01572_03
10893,0_02363_01
10894,3_00549_02
10895,1_02238_03
10896,2_02274_02
10897,0_01589_05
10898,1_00009_04
10899,3_02069_01
10900,0_02175_03
10901,0_02076_04
10902,0_02164_01
10903,3_00104_04
10904,1_00790_02
10905,0_02647_02
10906,3_01531_03
10907,2_00886_03
10908,2_00553_01
10909,0_00355_01
10910,0_00183_01
10911,3_00859_02
10912,3_01781_01
10913,0_00449_04
10914,3_02853_02
10915,2_00743_02
10916,3_02718_02
10917,0_00630_03
10918,2_01990_05
10919,2_02377_04
10920,1_02456_02
10921,2_02118_04
10922,3_01507_03
10923,0_00708_04
10924,1_00036_01
10925,1_01600_06
10926,3_02421_04
10927,0_02032_02
10928,3_00430_04
10929,1_00239_03
10930,1_01723_04
10931,0_01581_01
10932,2_00894_02
10933,0_02386_03
10934,2_00596_02
10935,3_02721_01
10936,2_02176_01
10937,3_01518_01
10938,1_01485_01
10939,1_00581_02
10940,0_00760_01
10941,1_02050_01
10942,2_02435_03
10943,1_00069_04
10944,1_00103_05
10945,3_00120_02
10946,3_02060_04
10947,0_02788_01
10948,3_01420_02
10949,1_01373_04
10950,2_01908_02
10951,0_01788_03
10952,1_00642_03
10953,0_02988_03
10954,3_01045_03
10955,2_02710_03
10956,3_01953_02
10957,0_02258_04
10958,2_01519_03
10959,1_00843_06
10960,3_00434_02
10961,3_02904_02
10962,3_02166_03
10963,3_01744_03
10964,2_00075_01
10965,1_00048_05
10966,1_00520_02
10967,1_00637_04
10968,3_01401_02
10969,0_00220_03
10970,1_02162_02
10971,2_00454_04
10972,2_02178_01
10973,3_02117_02
10974,3_00666_02
10975,2_02002_01
10976,2_00646_01
10977,0_02399_03
10978,1_00497_01
10979,1_02324_02
10980,2_01983_03
10981,2_01529_02
10982,2_00866_03
10983,3_00038_01
10984,2_00624_04
10985,2_00409_03
10986,2_02483_03
10987,1_01919_02
10988,0_00145_01
